state,raceyear,area,areanumber,redistricteddate,repvotes,repcandidate,repstatus,demvotes,demcandidate,demstatus,thirdparty,thirdvotes,thirdcandidate,thirdstatus,othervotes,pluralityvotes,pluralityparty,thirdvotestotalpercent,repvotesmajorpercent,demvotesmajorpercent,racenotes,rep_unopposed,dem_unopposed
Michigan,1984.0,District 12,12.0,1982-01-01,79824.0,"Tyza, Eugene J.",Challenger,113772.0,"Bonior, David E.",Incumbent,,,,,1388.0,33948.0,D,0.0,41.23,58.77,,,
Michigan,1984.0,District 13,13.0,1982-01-01,20416.0,"Murphy, Robert",Challenger,132222.0,"Crockett, George W.",Incumbent,,,,,,111806.0,D,0.0,13.38,86.62,,,
Michigan,1984.0,District 14,14.0,1982-01-01,77427.0,"Lauve, John",Challenger,113610.0,"Hertel, Dennis M.",Incumbent,,,,,1105.0,36183.0,D,0.0,40.53,59.47,,,
Michigan,1984.0,District 15,15.0,1982-01-01,66172.0,"Carlson, Gerald R.",Challenger,98973.0,"Ford, William D.",Incumbent,,,,,7.0,32801.0,D,0.0,40.07,59.93,,,
Michigan,1984.0,District 16,16.0,1982-01-01,68116.0,"Grzywacki, Frank",Challenger,121463.0,"Dingell, John D. Jr.",Incumbent,,,,,1043.0,53347.0,D,0.0,35.93,64.07,,,
Michigan,1984.0,District 17,17.0,1982-01-01,,,,133064.0,"Levin, Sander M.",Incumbent,,,,,41.0,133064.0,D,0.0,0.0,100.0,,,
Michigan,1984.0,District 18,18.0,1982-01-01,186505.0,"Broomfield, William S.",Incumbent,46191.0,"Smargon, Vivian",Challenger,,,,,2188.0,140314.0,R,0.0,80.15,19.85,,,
Michigan,1982.0,District 1,1.0,1982-01-01,,,,125517.0,"Conyers, John Jr.",Incumbent,,,,,4333.0,125517.0,D,0.0,0.0,100.0,,,
Michigan,1982.0,District 2,2.0,1982-01-01,106960.0,"Pursell, Carl D.",Incumbent,53040.0,"Sallade, George W.",Challenger,,,,,3414.0,53920.0,R,0.0,66.85,33.15,,,
Michigan,1982.0,District 3,3.0,1982-01-01,73315.0,"Milliman, Richard L.",Challenger,96842.0,"Wolpe, Howard",Incumbent,,,,,1804.0,23527.0,D,0.0,43.09,56.91,,,
Michigan,1982.0,District 4,4.0,1982-01-01,87489.0,"Siljander, Mark D.",Challenger,56877.0,"Masiokas, David A.",Challenger,,,,,2239.0,30612.0,R,0.0,60.6,39.4,,,
Michigan,1982.0,District 5,5.0,1982-01-01,98650.0,"Sawyer, Harold S.",Incumbent,87229.0,"Monsma, Stephen V.",Challenger,,,,,2.0,11421.0,R,0.0,53.07,46.93,,,
Michigan,1982.0,District 6,6.0,1982-01-01,78388.0,"Dunn, Jim",Incumbent,84778.0,"Carr, M. Robert",Challenger,,,,,1821.0,6390.0,D,0.0,48.04,51.96,,,
Michigan,1982.0,District 7,7.0,1982-01-01,36303.0,"Darrah, George R.",Challenger,118538.0,"Kildee, Dale E.",Incumbent,,,,,2413.0,82235.0,D,0.0,23.45,76.55,,,
Michigan,1982.0,District 8,8.0,1982-01-01,,,,113515.0,"Traxler, J. Robert",Incumbent,,,,,11222.0,113515.0,D,0.0,0.0,100.0,,,
Michigan,1982.0,District 9,9.0,1982-01-01,112504.0,"Vander Jagt, Guy",Incumbent,60932.0,"Warner, Gerald D.",Challenger,,,,,3.0,51572.0,R,0.0,64.87,35.13,,,
Michigan,1982.0,District 10,10.0,1982-01-01,66080.0,"Reed, Lawrence W.",Challenger,102048.0,"Albosta, Donald J.",Incumbent,,,,,1559.0,35968.0,D,0.0,39.3,60.7,,,
Michigan,1982.0,District 11,11.0,1982-01-01,106039.0,"Davis, Robert W.",Incumbent,69181.0,"Bourland, Kent",Challenger,,,,,2.0,36858.0,R,0.0,60.52,39.48,,,
Michigan,1982.0,District 12,12.0,1982-01-01,52312.0,"Contesti, Ray",Challenger,103851.0,"Bonior, David E.",Incumbent,,,,,1501.0,51539.0,D,0.0,33.5,66.5,,,
Michigan,1982.0,District 13,13.0,1982-01-01,13732.0,"Gupta, Letty",Challenger,108351.0,"Crockett, George W.",Incumbent,,,,,1112.0,94619.0,D,0.0,11.25,88.75,,,
Michigan,1982.0,District 14,14.0,1982-01-01,,,,116421.0,"Hertel, Dennis M.",Incumbent,,,,,6192.0,116421.0,D,0.0,0.0,100.0,,,
Michigan,1982.0,District 15,15.0,1982-01-01,33904.0,"Moran, Mitchell",Challenger,94950.0,"Ford, William D.",Incumbent,,,,,1555.0,61046.0,D,0.0,26.31,73.69,,,
Michigan,1982.0,District 16,16.0,1982-01-01,39227.0,"Haskins, David K.",Challenger,114006.0,"Dingell, John D. Jr.",Incumbent,,,,,1523.0,74779.0,D,0.0,25.6,74.4,,,
Michigan,1982.0,District 17,17.0,1982-01-01,55620.0,"Rosen, Gerald E.",Challenger,116901.0,"Levin, Sander M.",Challenger,,,,,2959.0,61281.0,D,0.0,32.24,67.76,,,
Michigan,1982.0,District 18,18.0,1982-01-01,132902.0,"Broomfield, William S.",Incumbent,46545.0,"Sipher, Allen J.",Challenger,,,,,1815.0,86357.0,R,0.0,74.06,25.94,,,
Michigan,1980.0,District 1,1.0,1972-01-01,6244.0,"Bell, William M.",Challenger,123286.0,"Conyers, John Jr.",Incumbent,,,,,700.0,117042.0,D,0.0,4.82,95.18,,,
Michigan,1980.0,District 2,2.0,1972-01-01,115562.0,"Pursell, Carl D.",Incumbent,83550.0,"O'Reilly, Kathleen F.",Challenger,,,,,2689.0,32012.0,R,0.0,58.04,41.96,,,
Michigan,1980.0,District 3,3.0,1972-01-01,102591.0,"Gilmore, James S.",Challenger,113080.0,"Wolpe, Howard",Incumbent,,,,,1743.0,10489.0,D,0.0,47.57,52.43,,,
Michigan,1980.0,District 4,4.0,1972-01-01,148950.0,"Stockman, Dave",Incumbent,47777.0,"Furst, Lyndon G.",Challenger,,,,,2565.0,101173.0,R,0.0,75.71,24.29,,,
Michigan,1980.0,District 5,5.0,1972-01-01,118061.0,"Sawyer, Harold S.",Incumbent,101737.0,"Sprik, Dale R.",Challenger,,,,,2360.0,16324.0,R,0.0,53.71,46.29,,,
Michigan,1980.0,District 6,6.0,1972-01-01,111272.0,"Dunn, Jim",Challenger,108548.0,"Carr, M. Robert",Incumbent,,,,,6.0,2724.0,R,0.0,50.62,49.38,,,
Michigan,1980.0,District 7,7.0,1972-01-01,,,,147280.0,"Kildee, Dale E.",Incumbent,,,,,11523.0,147280.0,D,0.0,0.0,100.0,,,
Michigan,1980.0,District 8,8.0,1972-01-01,77009.0,"Hughes, Norman R.",Challenger,124155.0,"Traxler, J. Robert",Incumbent,,,,,3237.0,47146.0,D,0.0,38.28,61.72,,,
Michigan,1980.0,District 9,9.0,1972-01-01,168713.0,"Vander Jagt, Guy",Incumbent,,,,,,,,,168713.0,R,0.0,100.0,0.0,,,
Michigan,1980.0,District 10,10.0,1972-01-01,111496.0,"Allen, Richard J.",Challenger,126962.0,"Albosta, Donald J.",Incumbent,,,,,3794.0,15466.0,D,0.0,46.76,53.24,,,
Michigan,1980.0,District 11,11.0,1972-01-01,146205.0,"Davis, Robert W.",Incumbent,75515.0,"Dorrity, Dan",Challenger,,,,,1419.0,70690.0,R,0.0,65.94,34.06,,,
Michigan,1980.0,District 12,12.0,1972-01-01,90931.0,"Walsh, Kirk",Challenger,112698.0,"Bonior, David E.",Incumbent,,,,,18.0,21767.0,D,0.0,44.66,55.34,,,
Michigan,1980.0,District 13,13.0,1972-01-01,6473.0,"Hurd, M. Michael",Challenger,79719.0,"Crockett, George W.",Challenger,,,,,898.0,73246.0,D,0.0,7.51,92.49,,,
Michigan,1980.0,District 14,14.0,1972-01-01,78395.0,"Caputo, Vic",Challenger,90362.0,"Hertel, Dennis M.",Challenger,,,,,909.0,11967.0,D,0.0,46.45,53.55,,,
Michigan,1980.0,District 15,15.0,1972-01-01,53046.0,"Carlson, Gerald R.",Challenger,113492.0,"Ford, William D.",Incumbent,,,,,1257.0,60446.0,D,0.0,31.85,68.15,,,
Michigan,1980.0,District 16,16.0,1972-01-01,42735.0,"Seay, Pamella A.",Challenger,105844.0,"Dingell, John D. Jr.",Incumbent,,,,,2886.0,63109.0,D,0.0,28.76,71.24,,,
Michigan,1980.0,District 17,17.0,1972-01-01,44313.0,"Patterson, Alfred L.",Challenger,127525.0,"Brodhead, William M.",Incumbent,,,,,2690.0,83212.0,D,0.0,25.79,74.21,,,
Michigan,1980.0,District 18,18.0,1972-01-01,68575.0,"Suida, Betty J.",Challenger,135705.0,"Blanchard, James J.",Incumbent,,,,,3697.0,67130.0,D,0.0,33.57,66.43,,,
Michigan,1980.0,District 19,19.0,1972-01-01,168530.0,"Broomfield, William S.",Incumbent,60100.0,"Daniels, Wayne E.",Challenger,,,,,3264.0,108430.0,R,0.0,73.71,26.29,,,
Michigan,1978.0,District 1,1.0,1972-01-01,6878.0,"Arnold, Robert S.",Challenger,89646.0,"Conyers, John Jr.",Incumbent,,,,,2.0,82768.0,D,0.0,7.13,92.87,,,
Michigan,1978.0,District 2,2.0,1972-01-01,97503.0,"Pursell, Carl D.",Incumbent,45631.0,"Greene, Earl",Challenger,,,,,1192.0,51872.0,R,0.0,68.12,31.88,,,
Michigan,1978.0,District 3,3.0,1972-01-01,79572.0,"Brown, Garry",Incumbent,83932.0,"Wolpe, Howard",Challenger,,,,,6.0,4360.0,D,0.0,48.67,51.33,,,
Michigan,1978.0,District 4,4.0,1972-01-01,95440.0,"Stockman, Dave",Incumbent,38204.0,"Hager, Morgan L.",Challenger,,,,,1464.0,57236.0,R,0.0,71.41,28.59,,,
Michigan,1978.0,District 5,5.0,1972-01-01,81794.0,"Sawyer, Harold S.",Incumbent,80622.0,"Sprik, Dale R.",Challenger,,,,,3030.0,1172.0,R,0.0,50.36,49.64,,,
Michigan,1978.0,District 6,6.0,1972-01-01,74718.0,"Conlin, Mike",Challenger,97971.0,"Carr, M. Robert",Incumbent,,,,,17.0,23253.0,D,0.0,43.27,56.73,,,
Michigan,1978.0,District 7,7.0,1972-01-01,29958.0,"Cronk, Gale M.",Challenger,105402.0,"Kildee, Dale E.",Incumbent,,,,,2180.0,75444.0,D,0.0,22.13,77.87,,,
Michigan,1978.0,District 8,8.0,1972-01-01,51900.0,"Hughes, Norman R.",Challenger,103346.0,"Traxler, J. Robert",Incumbent,,,,,2.0,51446.0,D,0.0,33.43,66.57,,,
Michigan,1978.0,District 9,9.0,1972-01-01,122363.0,"Vander Jagt, Guy",Incumbent,53450.0,"Leroux, Howard M.",Challenger,,,,,6.0,68913.0,R,0.0,69.6,30.4,,,
Michigan,1978.0,District 10,10.0,1972-01-01,89451.0,"Cederberg, Elford A.",Incumbent,94913.0,"Albosta, Donald J.",Challenger,,,,,25.0,5462.0,D,0.0,48.52,51.48,,,
Michigan,1978.0,District 11,11.0,1972-01-01,96351.0,"Davis, Robert W.",Challenger,79081.0,"Ncleod, Keith",Challenger,,,,,3.0,17270.0,R,0.0,54.92,45.08,,,
Michigan,1978.0,District 12,12.0,1972-01-01,68063.0,"Holmes, Kirby",Challenger,82892.0,"Bonior, David E.",Incumbent,,,,,1.0,14829.0,D,0.0,45.09,54.91,,,
Michigan,1978.0,District 13,13.0,1972-01-01,11749.0,"Pickett, Dovie T.",Challenger,44771.0,"Diggs, Charles C. Jr.",Incumbent,,,,,23.0,33022.0,D,0.0,20.79,79.21,,,
Michigan,1978.0,District 14,14.0,1972-01-01,40716.0,"Getz, John E.",Challenger,84032.0,"Nedzi, Lucien N.",Incumbent,,,,,8.0,43316.0,D,0.0,32.64,67.36,,,
Michigan,1978.0,District 15,15.0,1972-01-01,23177.0,"Nieten, Edgar",Challenger,95137.0,"Ford, William D.",Incumbent,,,,,1231.0,71960.0,D,0.0,19.59,80.41,,,
Michigan,1978.0,District 16,16.0,1972-01-01,26827.0,"Heuer, Melvin E.",Challenger,93387.0,"Dingell, John D. Jr.",Incumbent,,,,,1897.0,66560.0,D,0.0,22.32,77.68,,,
Michigan,1978.0,District 17,17.0,1972-01-01,,,,106303.0,"Brodhead, William M.",Incumbent,,,,,5351.0,106303.0,D,0.0,0.0,100.0,,,
Michigan,1978.0,District 18,18.0,1972-01-01,36913.0,"Salloum, Robert J.",Challenger,113037.0,"Blanchard, James J.",Incumbent,,,,,1848.0,76124.0,D,0.0,24.62,75.38,,,
Michigan,1978.0,District 19,19.0,1972-01-01,117122.0,"Broomfield, William S.",Incumbent,47165.0,"Collier, Betty F.",Challenger,,,,,11.0,69957.0,R,0.0,71.29,28.71,,,
Michigan,1976.0,District 1,1.0,1972-01-01,8927.0,"Hood, Isaac",Challenger,126161.0,"Conyers, John Jr.",Incumbent,,,,,1497.0,117234.0,D,0.0,6.61,93.39,,,
Michigan,1976.0,District 2,2.0,1972-01-01,95397.0,"Pursell, Carl D.",Challenger,95053.0,"Pierce, Edward C.",Challenger,,,,,1296.0,344.0,R,0.0,50.09,49.91,,,
Michigan,1976.0,District 3,3.0,1972-01-01,99231.0,"Brown, Garry",Challenger,95261.0,"Wolpe, Howard",Challenger,,,,,1671.0,3970.0,R,0.0,51.02,48.98,,,
Michigan,1976.0,District 4,4.0,1972-01-01,107881.0,"Stockman, Dave",Challenger,69655.0,"Daugherty, Richard E.",Challenger,,,,,2210.0,38226.0,R,0.0,60.77,39.23,,,
Michigan,1976.0,District 5,5.0,1972-01-01,109589.0,"Sawyer, Harold S.",Challenger,94973.0,"Vander Veen, Richard F.",Incumbent,,,,,890.0,14616.0,R,0.0,53.57,46.43,,,
Michigan,1976.0,District 6,6.0,1972-01-01,96008.0,"Taylor, Clifford W.",Challenger,108909.0,"Carr, M. Robert",Incumbent,,,,,1597.0,12901.0,D,0.0,46.85,53.15,,,
Michigan,1976.0,District 7,7.0,1972-01-01,50301.0,"Widgery, Robin",Challenger,124260.0,"Kildee, Dale E.",Challenger,,,,,3021.0,73959.0,D,0.0,28.82,71.18,,,
Michigan,1976.0,District 8,8.0,1972-01-01,75323.0,"Denton, E. Brady",Challenger,110127.0,"Traxlea, J. Robert",Challenger,,,,,1182.0,34804.0,D,0.0,40.62,59.38,,,
Michigan,1976.0,District 9,9.0,1972-01-01,146712.0,"Vandea Jagt, Guy",Challenger,61641.0,"Fawley, Stephen E.",Challenger,,,,,1351.0,85071.0,R,0.0,70.42,29.58,,,
Michigan,1976.0,District 10,10.0,1972-01-01,118726.0,"Cederbeag, Elford A.",Incumbent,89980.0,"Albosta, Donald J.",Challenger,,,,,1485.0,28746.0,R,0.0,56.89,43.11,,,
Michigan,1976.0,District 11,11.0,1972-01-01,118871.0,"Auppe, Philip E.",Challenger,97325.0,"Baouillette, Francis D.",Challenger,,,,,921.0,21546.0,R,0.0,54.98,45.02,,,
Michigan,1976.0,District 12,12.0,1972-01-01,85326.0,"Serotkin, David M.",Challenger,94815.0,"Bonior, David E.",Challenger,,,,,736.0,9489.0,D,0.0,47.37,52.63,,,
Michigan,1976.0,District 13,13.0,1972-01-01,9002.0,"Golden, Richard A.",Challenger,83387.0,"Diggs, Charles C. Jr.",Incumbent,,,,,1301.0,74385.0,D,0.0,9.74,90.26,,,
Michigan,1976.0,District 14,14.0,1972-01-01,52995.0,"Getz, John E.",Challenger,107503.0,"Nedzi, Lucien N.",Incumbent,,,,,1170.0,54508.0,D,0.0,33.02,66.98,,,
Michigan,1976.0,District 15,15.0,1972-01-01,39177.0,"Walaskay, James D.",Challenger,117313.0,"Ford, William D.",Incumbent,,,,,2063.0,78136.0,D,0.0,25.03,74.97,,,
Michigan,1976.0,District 16,16.0,1972-01-01,36378.0,"Rostron, William E.",Challenger,121682.0,"Dingell, John D. Jr.",Incumbent,,,,,2291.0,85304.0,D,0.0,23.02,76.98,,,
Michigan,1976.0,District 17,17.0,1972-01-01,60476.0,"Burdick, James W.",Challenger,112746.0,"Brodhead, William M.",Incumbent,,,,,2252.0,52270.0,D,0.0,34.91,65.09,,,
Michigan,1976.0,District 18,18.0,1972-01-01,60995.0,"Olsen, John E.",Challenger,123113.0,"Blanchard, James J.",Incumbent,,,,,2088.0,62118.0,D,0.0,33.13,66.87,,,
Michigan,1976.0,District 19,19.0,1972-01-01,131799.0,"Broomfield, William S.",Incumbent,64337.0,"Becker, Dorothea",Challenger,,,,,1513.0,67462.0,R,0.0,67.2,32.8,,,
Michigan,1974.0,District 1,1.0,1972-01-01,9358.0,"Girardot, Walter F.",Challenger,97620.0,"Conyers, John Jr.",Incumbent,,,,,595.0,88262.0,D,0.0,8.75,91.25,,,
Michigan,1974.0,District 2,2.0,1972-01-01,72245.0,"Esch, Marvin L.",Incumbent,62755.0,"Reuther, John S.",Challenger,,,,,3160.0,9490.0,R,0.0,53.51,46.49,,,
Michigan,1974.0,District 3,3.0,1972-01-01,70157.0,"Brown, Garry",Incumbent,65212.0,"Todd, Paul H.",Challenger,,,,,1770.0,4945.0,R,0.0,51.83,48.17,,,
Michigan,1974.0,District 4,4.0,1972-01-01,64731.0,"Hutchinson, Edward",Incumbent,55469.0,"Daugherty, Richard E.",Challenger,,,,,1725.0,9262.0,R,0.0,53.85,46.15,,,
Michigan,1974.0,District 5,5.0,1972-01-01,66659.0,"Goebel, Paul G.",Challenger,80778.0,"Vander Veen, Richard F.",Challenger,,,,,6038.0,14119.0,D,0.0,45.21,54.79,,,
Michigan,1974.0,District 6,6.0,1972-01-01,73309.0,"Taylor, Clifford W.",Challenger,73956.0,"Carr, M. Robert",Challenger,,,,,2721.0,647.0,D,0.0,49.78,50.22,,,
Michigan,1974.0,District 7,7.0,1972-01-01,41603.0,"Eastman, Robert E.",Challenger,81014.0,"Riegle, Donald Wayne Jr.",Incumbent,,,,,2512.0,39411.0,D,0.0,33.93,66.07,,,
Michigan,1974.0,District 8,8.0,1972-01-01,61578.0,"Sparling, James M.",Challenger,77795.0,"Traxler, J. Robert",Incumbent,,,,,2481.0,16217.0,D,0.0,44.18,55.82,,,
Michigan,1974.0,District 9,9.0,1972-01-01,87551.0,"Vander Jagt, Guy",Incumbent,65235.0,"Halbower, Norm",Challenger,,,,,2025.0,22316.0,R,0.0,57.3,42.7,,,
Michigan,1974.0,District 10,10.0,1972-01-01,78897.0,"Cederberg, Elford A.",Incumbent,67467.0,"Marble, Samuel D.",Challenger,,,,,573.0,11430.0,R,0.0,53.9,46.1,,,
Michigan,1974.0,District 11,11.0,1972-01-01,83293.0,"Ruppe, Philip E.",Incumbent,79793.0,"Brouilleti'E, Francis D.",Challenger,,,,,450.0,3500.0,R,0.0,51.07,48.93,,,
Michigan,1974.0,District 12,12.0,1972-01-01,34293.0,"Tyza, Eugene J.",Challenger,89822.0,"O'Hara, James G.",Incumbent,,,,,300.0,55529.0,D,0.0,27.63,72.37,,,
Michigan,1974.0,District 13,13.0,1972-01-01,8036.0,"McCall, George E.",Challenger,63246.0,"Diggs, Charles C. Jr.",Incumbent,,,,,1121.0,55210.0,D,0.0,11.27,88.73,,,
Michigan,1974.0,District 14,14.0,1972-01-01,35723.0,"Steiger, Herbert O.",Challenger,93973.0,"Nedzi, Lucien N.",Incumbent,,,,,2229.0,58250.0,D,0.0,27.54,72.46,,,
Michigan,1974.0,District 15,15.0,1972-01-01,23028.0,"Underwood, Jack A.",Challenger,86601.0,"Ford, William D.",Incumbent,,,,,1281.0,63573.0,D,0.0,21.01,78.99,,,
Michigan,1974.0,District 16,16.0,1972-01-01,25248.0,"English, Wallace D.",Challenger,95834.0,"Dingell, John D. Jr.",Incumbent,,,,,2202.0,70586.0,D,0.0,20.85,79.15,,,
Michigan,1974.0,District 17,17.0,1972-01-01,39856.0,"Gallagher, Kenneth C.",Challenger,94242.0,"Brodhead, William M.",Challenger,,,,,1576.0,54386.0,D,0.0,29.72,70.28,,,
Michigan,1974.0,District 18,18.0,1972-01-01,57133.0,"Huber, Robert J.",Incumbent,83523.0,"Blanchard, James J.",Challenger,,,,,1576.0,26390.0,D,0.0,40.62,59.38,,,
Michigan,1974.0,District 19,19.0,1972-01-01,86846.0,"Broomfield, William S.",Incumbent,50924.0,"Montgomery, George F.",Challenger,,,,,282.0,35922.0,R,0.0,63.04,36.96,,,
Michigan,1972.0,District 1,1.0,1972-01-01,16096.0,"Girardot, Walter F.",Challenger,131353.0,"Conyers, John Jr.",Incumbent,,,,,1154.0,115257.0,D,0.0,10.92,89.08,,,
Michigan,1972.0,District 2,2.0,1972-01-01,103321.0,"Esch, Marvin L.",Incumbent,79762.0,"Stempien, Marvin R.",Challenger,,,,,1313.0,23559.0,R,0.0,56.43,43.57,,,
Michigan,1972.0,District 3,3.0,1972-01-01,110082.0,"Brown, Garry",Incumbent,74114.0,"Brignall, James T.",Challenger,,,,,1741.0,35968.0,R,0.0,59.76,40.24,,,
Michigan,1972.0,District 4,4.0,1972-01-01,111185.0,"Hutchinson, Edward",Incumbent,54141.0,"Jameson, Charles W.",Challenger,,,,,,57044.0,R,0.0,67.25,32.75,,,
Michigan,1972.0,District 5,5.0,1972-01-01,118027.0,"Ford, Gerald R.",Incumbent,72782.0,"McKee, Jean",Challenger,,,,,2420.0,45245.0,R,0.0,61.86,38.14,,,
Michigan,1972.0,District 6,6.0,1972-01-01,97666.0,"Chamberlain, C. E.",Incumbent,95209.0,"Carr, M. Robert",Challenger,,,,,,2457.0,R,0.0,50.64,49.36,,,
Michigan,1972.0,District 7,7.0,1972-01-01,114656.0,"Riegle, Donald Wayne Jr.",Incumbent,48883.0,"Mattison, Eugene L.",Challenger,,,,,,65773.0,R,0.0,70.11,29.89,,,
Michigan,1972.0,District 8,8.0,1972-01-01,100597.0,"Harvey, James",Incumbent,66873.0,"Hart, Jerome T.",Challenger,,,,,2280.0,33724.0,R,0.0,60.07,39.93,,,
Michigan,1972.0,District 9,9.0,1972-01-01,132268.0,"Vander Jagt, Guy",Incumbent,56236.0,"Olson, Larry H.",Challenger,,,,,2110.0,76032.0,R,0.0,70.17,29.83,,,
Michigan,1972.0,District 10,10.0,1972-01-01,121368.0,"Cederbeag, Elford A.",Challenger,56149.0,"Graves, Bennie D.",Challenger,,,,,459.0,65219.0,R,0.0,68.37,31.63,,,
Michigan,1972.0,District 11,11.0,1972-01-01,135786.0,"Ruppe, Philip E.",Incumbent,58334.0,"McNamara, James E.",Challenger,,,,,1489.0,77452.0,R,0.0,69.95,30.05,,,
Michigan,1972.0,District 12,12.0,1972-01-01,80667.0,"Serotkin, David M.",Challenger,83351.0,"O'Hara, James G.",Challenger,,,,,,2684.0,D,0.0,49.18,50.82,,,
Michigan,1972.0,District 13,13.0,1972-01-01,15180.0,"Edwards, Leonard T.",Challenger,97562.0,"Diggs, Charles C. Jr.",Incumbent,,,,,1186.0,82382.0,D,0.0,13.46,86.54,,,
Michigan,1972.0,District 14,14.0,1972-01-01,77273.0,"McGrath, Robert V.",Challenger,93923.0,"Nedzi, Lucien N.",Incumbent,,,,,,16650.0,D,0.0,45.14,54.86,,,
Michigan,1972.0,District 15,15.0,1972-01-01,48504.0,"Fackler, Ernest C.",Challenger,97054.0,"Ford, William D.",Incumbent,,,,,1972.0,48550.0,D,0.0,33.32,66.68,,,
Michigan,1972.0,District 16,16.0,1972-01-01,48414.0,"Rostron, William E.",Challenger,110715.0,"Dingell, John D. Jr.",Incumbent,,,,,3554.0,62301.0,D,0.0,30.42,69.58,,,
Michigan,1972.0,District 17,17.0,1972-01-01,60337.0,"Judd, Ralph E.",Challenger,123331.0,"Griffiths, Martha W.",Challenger,,,,,1965.0,62994.0,D,0.0,32.85,67.15,,,
Michigan,1972.0,District 18,18.0,1972-01-01,95053.0,"Huber, Robert J.",Challenger,85580.0,"Cooper, Daniel S.",Challenger,,,,,,9473.0,R,0.0,52.62,47.38,,,
Michigan,1972.0,District 19,19.0,1972-01-01,123697.0,"Broomfield, William S.",Challenger,50355.0,"Montgomery, George F.",Challenger,,,,,1737.0,73342.0,R,0.0,71.07,28.93,,,
Michigan,1970.0,District 1,1.0,1964-01-01,11876.0,"Johnson, Howard L.",Challenger,93075.0,"Conyers, John Jr.",Incumbent,,,,,620.0,81199.0,D,0.0,11.32,88.68,,,
Michigan,1970.0,District 2,2.0,1964-01-01,88071.0,"Esch, Marvin L.",Incumbent,52782.0,"Stillwagon, R. M.",Challenger,,,,,,35289.0,R,0.0,62.53,37.47,,,
Michigan,1970.0,District 3,3.0,1964-01-01,80447.0,"Brown, Garry",Incumbent,62530.0,"Enslen, Richard A.",Challenger,,,,,3.0,17917.0,R,0.0,56.27,43.73,,,
Michigan,1970.0,District 4,4.0,1964-01-01,74471.0,"Hutchinson, Edward",Incumbent,45838.0,"McCormack, David",Challenger,,,,,,28633.0,R,0.0,61.9,38.1,,,
Michigan,1970.0,District 5,5.0,1964-01-01,88208.0,"Ford, Gerald R.",Incumbent,55337.0,"McKee, Jean",Challenger,,,,,207.0,32871.0,R,0.0,61.45,38.55,,,
Michigan,1970.0,District 6,6.0,1964-01-01,84276.0,"Chamberlain, C. E.",Incumbent,55591.0,"Cihon, John A.",Challenger,,,,,1.0,28685.0,R,0.0,60.25,39.75,,,
Michigan,1970.0,District 7,7.0,1964-01-01,97683.0,"Riegle, Donald Wayne Jr.",Incumbent,41235.0,"Ruhala, Richard J.",Challenger,,,,,2194.0,56448.0,R,0.0,70.32,29.68,,,
Michigan,1970.0,District 8,8.0,1964-01-01,85634.0,"Harvey, James",Incumbent,44400.0,"Davies, Richard E.",Challenger,,,,,,41234.0,R,0.0,65.86,34.14,,,
Michigan,1970.0,District 9,9.0,1964-01-01,94027.0,"Vander Jagt, Guy",Incumbent,51223.0,"Rogers, Charles A.",Challenger,,,,,813.0,42804.0,R,0.0,64.73,35.27,,,
Michigan,1970.0,District 10,10.0,1964-01-01,82528.0,"Cederberg, Elford A.",Incumbent,57031.0,"Parent, Gerald J.",Challenger,,,,,10.0,25497.0,R,0.0,59.13,40.87,,,
Michigan,1970.0,District 11,11.0,1964-01-01,85323.0,"Ruppe, Philip E.",Incumbent,53146.0,"Green, Nino",Challenger,,,,,1.0,32177.0,R,0.0,61.62,38.38,,,
Michigan,1970.0,District 12,12.0,1964-01-01,38946.0,"Daiscoll, Patrick J.",Challenger,129287.0,"O'Hara, James G.",Challenger,,,,,1563.0,90341.0,D,0.0,23.15,76.85,,,
Michigan,1970.0,District 13,13.0,1964-01-01,9141.0,"Engel, Fred W.",Challenger,56872.0,"Diggs, Charles C. Jr.",Incumbent,,,,,3.0,47731.0,D,0.0,13.85,86.15,,,
Michigan,1970.0,District 14,14.0,1964-01-01,38956.0,"Owen, John L.",Challenger,91111.0,"Nedzi, Lucien N.",Incumbent,,,,,7.0,52155.0,D,0.0,29.95,70.05,,,
Michigan,1970.0,District 15,15.0,1964-01-01,25340.0,"Fackler, Ernest C.",Challenger,101018.0,"Ford, William D.",Incumbent,,,,,,75678.0,D,0.0,20.05,79.95,,,
Michigan,1970.0,District 16,16.0,1964-01-01,23867.0,"Rostron, William E.",Challenger,90540.0,"Dingell, John D. Jr.",Incumbent,,,,,3.0,66673.0,D,0.0,20.86,79.14,,,
Michigan,1970.0,District 17,17.0,1964-01-01,27608.0,"Klunzinger, Thomas E.",Challenger,108176.0,"Griffiths, Martha W.",Challenger,,,,,,80568.0,D,0.0,20.33,79.67,,,
Michigan,1970.0,District 18,18.0,1964-01-01,113309.0,"Broomfield, William S.",Challenger,62081.0,"Scholle, August",Challenger,,,,,,51228.0,R,0.0,64.6,35.4,,,
Michigan,1970.0,District 19,19.0,1964-01-01,91763.0,"McDonald, Jack H.",Incumbent,63175.0,"Harris, Fred L.",Challenger,,,,,,28588.0,R,0.0,59.23,40.77,,,
Michigan,1968.0,District 1,1.0,1964-01-01,,,,127847.0,"Conyers, John Jr.",Incumbent,,,,,,127847.0,D,0.0,0.0,100.0,,,
