Year,District,Candidate,Incumbent
2012,Colorado 6,Patrick Provost,FALSE
2012,Colorado 7,Ed Perlmutter,TRUE
2012,Colorado 7,Joe Coors Jr.,FALSE
2012,Colorado 7,Doug Campbell,FALSE
2012,Colorado 7,Buck Bailey,FALSE
2012,Connecticut 1,John Larson,TRUE
2012,Connecticut 1,John Henry Decker,FALSE
2012,Connecticut 1,Mike Derosa,FALSE
2012,Connecticut 1,Matthew Corey,FALSE
2012,Connecticut 2,Joe Courtney,TRUE
2012,Connecticut 2,Paul Formica,FALSE
2012,Connecticut 2,Colin D. Bennett,FALSE
2012,Connecticut 2,Dan Reale,FALSE
2012,Connecticut 3,Rosa DeLauro,TRUE
2012,Connecticut 3,Wayne Winsley,FALSE
2012,Connecticut 4,Jim Himes,TRUE
2012,Connecticut 4,Steve Obsitnik,FALSE
2012,Connecticut 5,Elizabeth Esty,FALSE
2012,Connecticut 5,Andrew Roraback,FALSE
2012,Connecticut 5,John Pistone,FALSE
2012,Delaware at-large,John Carney,TRUE
2012,Delaware at-large,Tom Kovach,FALSE
2012,Delaware at-large,Bernard August,FALSE
2012,Delaware at-large,Scott Gesty,FALSE
2012,Florida 1,Jeff Miller,TRUE
2012,Florida 1,Jim Bryan,FALSE
2012,Florida 1,Calen Fretts,FALSE
2012,Florida 2,Steve Southerland,TRUE
2012,Florida 2,Al Lawson,FALSE
2012,Florida 3,Ted Yoho,FALSE
2012,Florida 3,J. R. Gaillot Jr.,FALSE
2012,Florida 3,Phil Dodds,FALSE
2012,Florida 4,Ander Crenshaw,TRUE
2012,Florida 4,Jim Klauder,FALSE
2012,Florida 5,Corrine Brown,TRUE
2012,Florida 5,LeAnne Kolb,FALSE
2012,Florida 5,Eileen Fleming,FALSE
2012,Florida 6,Ron DeSantis,TRUE
2012,Florida 6,Heather Beaven,FALSE
2012,Florida 7,John Mica,TRUE
2012,Florida 7,Jason Kendall,FALSE
2012,Florida 8,Bill Posey,TRUE
2012,Florida 8,Shannon Roberts,FALSE
2012,Florida 8,Richard Gillmor,FALSE
2012,Florida 9,Alan Grayson,TRUE
2012,Florida 9,Todd Long,FALSE
2012,Florida 9,Mike Nieves,FALSE
2012,Florida 9,Roberto Sanchez,FALSE
2012,Florida 10,Dan Webster,TRUE
2012,Florida 10,Val Demings,FALSE
2012,Florida 11,Rich Nugent,TRUE
2012,Florida 11,Dave Werder,FALSE
2012,Florida 12,Gus Bilirakis,TRUE
2012,Florida 12,Jonathan Michael Snow,FALSE
2012,Florida 12,John Russell,FALSE
2012,Florida 12,Paul Elliot,FALSE
2012,Florida 13,Bill Young,TRUE
2012,Florida 13,Jessica Ehrlich,FALSE
2012,Florida 14,Kathy Castor,TRUE
2012,Florida 14,E. J. Otero,FALSE
2012,Florida 14,Bill Kee,FALSE
2012,Florida 15,Dennis Ross,TRUE
2012,Florida 16,Vern Buchanan,TRUE
2012,Florida 16,Keith Fitzgerald,FALSE
2012,Florida 17,Tom Rooney,TRUE
2012,Florida 17,Will Bronson,FALSE
2012,Florida 18,Patrick Murphy,FALSE
2012,Florida 18,Allen West,TRUE
2012,Florida 19,Trey Radel,FALSE
2012,Florida 19,James Roach,FALSE
2012,Florida 19,Brandon Smith,FALSE
2012,Florida 20,Alcee Hastings,TRUE
2012,Florida 20,Randall Terry,FALSE
2012,Florida 21,Ted Deutch,TRUE
2012,Florida 21,Mike Trout,FALSE
2012,Florida 21,Cesar Henao,FALSE
2012,Florida 22,Lois Frankel,TRUE
2012,Florida 22,Adam Hasner,FALSE
2012,Florida 23,Debbie Wasserman Schultz,TRUE
2012,Florida 23,Karen Harrington,FALSE
2012,Florida 23,Ilya Katz,FALSE
2012,Florida 24,Frederica Wilson,TRUE
2012,Florida 25,Mario Diaz-Balart,TRUE
2012,Florida 25,Stanley Blumenthal,FALSE
2012,Florida 25,VoteForEddie.com,FALSE
2012,Florida 26,Joe Garcia,FALSE
2012,Florida 26,David Rivera,TRUE
2012,Florida 26,Angel Fernandez,FALSE
2012,Florida 26,Jose Peixoto,FALSE
2012,Florida 27,Ileana Ros-Lehtinen,TRUE
2012,Florida 27,Manny Yevancy,FALSE
2012,Florida 27,Thomas Cruz-Wiggins,FALSE
2012,Georgia 1,Jack Kingston,TRUE
2012,Georgia 1,Lesli Messinger,FALSE
2012,Georgia 2,Sanford Bishop,TRUE
2012,Georgia 2,John House,FALSE
2012,Georgia 3,Lynn Westmoreland,TRUE
2012,Georgia 4,Hank Johnson,TRUE
2012,Georgia 4,J. Chris Vaughn,FALSE
2012,Georgia 5,John Lewis,TRUE
2012,Georgia 5,Howard Stopeck,FALSE
2012,Georgia 6,Tom Price,TRUE
2012,Georgia 6,Jeff Kazanow,FALSE
2012,Georgia 7,Rob Woodall,TRUE
2012,Georgia 7,Steve Reilly,FALSE
2012,Georgia 8,Austin Scott,TRUE
2012,Georgia 9,Doug Collins,TRUE
2012,Georgia 9,Jody Cooley,FALSE
2012,Georgia 10,Paul Broun,TRUE
2012,Georgia 11,Phil Gingrey,TRUE
2012,Georgia 11,Patrick Thompson,FALSE
2012,Georgia 12,John Barrow,TRUE
2012,Georgia 12,Lee Anderson,FALSE
2012,Georgia 13,David Scott,TRUE
2012,Georgia 13,Shahid Malik,FALSE
2012,Georgia 14,Tom Graves,TRUE
2012,Georgia 14,Daniel Grant,FALSE
2012,Hawaii 1,Colleen Hanabusa,TRUE
2012,Hawaii 1,Charles Djou,FALSE
2012,Hawaii 2,Tulsi Gabbard,FALSE
2012,Hawaii 2,Kawika Crowley,FALSE
2012,Hawaii 2,Pat Brock,FALSE
2012,Idaho 1,RaÃºl Labrador,TRUE
2012,Idaho 1,Jimmy Farris,FALSE
2012,Idaho 1,Rob Oates,FALSE
2012,Idaho 1,Pro-Life,FALSE
2012,Idaho 2,Mike Simpson,TRUE
2012,Idaho 2,Nicole LeFavour,FALSE
2012,Illinois 1,Bobby Rush,TRUE
2012,Illinois 1,Donald Peloquin,FALSE
2012,Illinois 2,Jesse Jackson Jr.,TRUE
2012,Illinois 2,Brian Woodworth,FALSE
2012,Illinois 2,Marcus Lewis,FALSE
2012,Illinois 3,Dan Lipinski,TRUE
2012,Illinois 3,Richard Grabowski,FALSE
2012,Illinois 4,Luis GutiÃ©rrez,TRUE
2012,Illinois 4,Hector Concepcion,FALSE
2012,Illinois 5,Mike Quigley,TRUE
2012,Illinois 5,Dan Schmitt,FALSE
2012,Illinois 5,Nancy Wade,FALSE
2012,Illinois 6,Peter Roskam,TRUE
2012,Illinois 6,Leslie Coolidge,FALSE
2012,Illinois 7,Danny K. Davis,TRUE
2012,Illinois 7,Rita Zak,FALSE
2012,Illinois 7,John H. Monaghan,FALSE
2012,Illinois 8,Tammy Duckworth,FALSE
2012,Illinois 8,Joe Walsh,TRUE
2012,Illinois 9,Jan Schakowsky,TRUE
2012,Illinois 9,Tim Wolfe,FALSE
2012,Illinois 10,Brad Schneider,FALSE
2012,Illinois 10,Robert Dold,TRUE
2012,Illinois 11,Bill Foster,FALSE
2012,Illinois 11,Judy Biggert,TRUE
2012,Illinois 12,William Enyart,FALSE
2012,Illinois 12,Jason Plummer,FALSE
2012,Illinois 12,Paula Bradshaw,FALSE
2012,Illinois 13,Rodney L. Davis,FALSE
2012,Illinois 13,David Gill,FALSE
2012,Illinois 13,John Hartman,FALSE
2012,Illinois 14,Randy Hultgren,TRUE
2012,Illinois 14,Dennis Anderson,FALSE
2012,Illinois 15,John Shimkus,TRUE
2012,Illinois 15,Angela Michael,FALSE
2012,Illinois 16,Adam Kinzinger,FALSE
2012,Illinois 16,Wanda Rohl,FALSE
2012,Illinois 17,Cheri Bustos,FALSE
2012,Illinois 17,Bobby Schilling,TRUE
2012,Illinois 18,Aaron Schock,TRUE
2012,Illinois 18,Steve Waterworth,FALSE
2012,Indiana 1,Peter Visclosky,FALSE
2012,Indiana 1,Joel Phelps,FALSE
2012,Indiana 2,Jackie Walorski,FALSE
2012,Indiana 2,Brendan Mullen,FALSE
2012,Indiana 2,Joe Ruiz,FALSE
2012,Indiana 3,Marlin Stutzman,TRUE
2012,Indiana 3,Kevin Boyd,FALSE
2012,Indiana 4,Todd Rokita,TRUE
2012,Indiana 4,Tara Nelson,FALSE
2012,Indiana 4,Benjamin Gehlhausen,FALSE
2012,Indiana 5,Susan Brooks,FALSE
2012,Indiana 5,Scott Reske,FALSE
2012,Indiana 5,Chard Reid,FALSE
2012,Indiana 6,Luke Messer,FALSE
2012,Indiana 6,Brad Bookout,FALSE
2012,Indiana 6,Rex Bell,FALSE
2012,Indiana 7,AndrÃ© Carson,TRUE
2012,Indiana 7,Carlos May,FALSE
2012,Indiana 8,Larry Bucshon,TRUE
2012,Indiana 8,Dave Crooks,FALSE
2012,Indiana 8,Bart Gadau,FALSE
2012,Indiana 9,Todd Young,TRUE
2012,Indiana 9,Shelli Yoder,FALSE
2012,Iowa 1,Bruce Braley,TRUE
2012,Iowa 1,Ben Lange,FALSE
2012,Iowa 1,Greg Hughes,FALSE
2012,Iowa 1,George Krail,FALSE
2012,Iowa 2,David Loebsack,TRUE
2012,Iowa 2,John Archer,FALSE
2012,Iowa 2,Alan Aversa,FALSE
2012,Iowa 3,Tom Latham,FALSE
2012,Iowa 3,Leonard Boswell,TRUE
2012,Iowa 3,Scott Batcher,FALSE
2012,Iowa 3,David Rosenfield,FALSE
2012,Iowa 4,Steve King,TRUE
2012,Iowa 4,Christie Vilsack,FALSE
2012,Iowa 4,Martin James Monroe,FALSE
2012,Kansas 1,Tim Huelskamp,TRUE
2012,Kansas 2,Lynn Jenkins,TRUE
2012,Kansas 2,Tobias Schlingensiepen,FALSE
2012,Kansas 2,Dennis Hawver,FALSE
2012,Kansas 3,Kevin Yoder,TRUE
2012,Kansas 3,Joel Balam,FALSE
2012,Kansas 4,Mike Pompeo,TRUE
2012,Kansas 4,Robert Tillman,FALSE
2012,Kansas 4,Thomas Jefferson,FALSE
2012,Kentucky 1,Ed Whitfield,TRUE
2012,Kentucky 1,Charles Hatchett,FALSE
2012,Kentucky 2,Brett Guthrie,TRUE
2012,Kentucky 2,David Williams,FALSE
2012,Kentucky 2,Andrew Beacham,FALSE
2012,Kentucky 2,Craig Astor,FALSE
2012,Kentucky 3,John Yarmuth,TRUE
2012,Kentucky 3,Brooks Wicker,FALSE
2012,Kentucky 3,Robert L. DeVore Jr.,FALSE
2012,Kentucky 4,Thomas Massie,FALSE
2012,Kentucky 4,Bill Adkins,FALSE
2012,Kentucky 4,David Lewis,FALSE
2012,Kentucky 5,Hal Rogers,TRUE
2012,Kentucky 5,Ken Stepp,FALSE
2012,Kentucky 6,Andy Barr,FALSE
2012,Kentucky 6,Ben Chandler,TRUE
2012,Kentucky 6,Randolph Vance,FALSE
2012,Louisiana 1,Steve Scalise,TRUE
2012,Louisiana 1,M.V. Mendoza,FALSE
2012,Louisiana 1,Gary King,FALSE
2012,Louisiana 1,David Turknett,FALSE
2012,Louisiana 1,Arden Wells,FALSE
2012,Louisiana 2,Cedric Richmond,TRUE
2012,Louisiana 2,Gary Landrieu,FALSE
2012,Louisiana 2,Dwayne Bailey,FALSE
2012,Louisiana 2,Josue Larose,FALSE
2012,Louisiana 2,Caleb Trotter,FALSE
2012,Louisiana 3,Charles Boustany,FALSE
2012,Louisiana 3,Jeff Landry,TRUE
2012,Louisiana 4,John Fleming,TRUE
2012,Louisiana 4,Randall Lord,FALSE
2012,Louisiana 5,Rodney Alexander,TRUE
2012,Louisiana 5,Ron Caesar,FALSE
2012,Louisiana 5,Clay Grant,FALSE
2012,Louisiana 6,Bill Cassidy,TRUE
2012,Louisiana 6,Rufus Holt Craig Jr.,FALSE
2012,Louisiana 6,Richard Torregano,FALSE
2012,Maine 1,Chellie Pingree,TRUE
2012,Maine 1,Jon Courtney,FALSE
2012,Maine 2,Mike Michaud,TRUE
2012,Maine 2,Kevin Raye,FALSE
2012,Maryland 1,Andrew Harris,TRUE
2012,Maryland 1,Wendy Rosen,FALSE
2012,Maryland 1,John LaFerla,FALSE
2012,Maryland 1,Muir Boda,FALSE
2012,Maryland 2,Dutch Ruppersberger,TRUE
2012,Maryland 2,Nancy Jacobs,FALSE
2012,Maryland 2,Leo Dymowski,FALSE
2012,Maryland 3,John Sarbanes,TRUE
2012,Maryland 3,Eric Knowles,FALSE
2012,Maryland 3,Paul Drgos Jr.,FALSE
2012,Maryland 4,Donna Edwards,TRUE
2012,Maryland 4,Faith Loudon,FALSE
2012,Maryland 4,Scott Soffen,FALSE
2012,Maryland 5,Steny Hoyer,TRUE
2012,Maryland 5,Tony O'Donnell,FALSE
2012,Maryland 5,Bob Auerbach,FALSE
2012,Maryland 5,Arvin Vohra,FALSE
2012,Maryland 5,Jeremy Stinson,FALSE
2012,Maryland 6,John K. Delaney,FALSE
2012,Maryland 6,Roscoe Bartlett,TRUE
2012,Maryland 6,Nicklaus Mueller,FALSE
2012,Maryland 7,Elijah Cummings,TRUE
2012,Maryland 7,Frank Mirabile,FALSE
2012,Maryland 7,Ronald M. Owens-Bey,FALSE
2012,Maryland 7,Robert Brookman,FALSE
2012,Maryland 8,Chris Van Hollen,TRUE
2012,Maryland 8,Ken Timmerman,FALSE
2012,Maryland 8,Mark Grannis,FALSE
2012,Maryland 8,George Gluck,FALSE
2012,Massachusetts 1,Richard Neal,TRUE
2012,Massachusetts 2,Jim McGovern,FALSE
2012,Massachusetts 3,Niki Tsongas,TRUE
2012,Massachusetts 3,Jon Golnik,FALSE
2012,Massachusetts 4,Joseph Kennedy III,FALSE
2012,Massachusetts 4,Sean Bielat,FALSE
2012,Massachusetts 5,Ed Markey,TRUE
2012,Massachusetts 5,Tom Tierney,FALSE
2012,Massachusetts 6,John Tierney,TRUE
2012,Massachusetts 6,Richard Tisei,FALSE
2012,Massachusetts 6,Daniel Fishman,FALSE
2012,Massachusetts 7,Mike Capuano,TRUE
2012,Massachusetts 7,Karla Romero,FALSE
2012,Massachusetts 8,Stephen Lynch,TRUE
2012,Massachusetts 8,Joe Selvaggi,FALSE
2012,Massachusetts 9,William R. Keating,TRUE
2012,Massachusetts 9,Christopher Sheldon,FALSE
2012,Massachusetts 9,Daniel Botelho,FALSE
2012,Michigan 1,Dan Benishek,TRUE
2012,Michigan 1,Gary McDowell,FALSE
2012,Michigan 1,Emily Salvette,FALSE
2012,Michigan 1,Ellis Boal,FALSE
2012,Michigan 2,Bill Huizenga,TRUE
2012,Michigan 2,Willie German Jr.,FALSE
2012,Michigan 2,Mary Buzuma,FALSE
2012,Michigan 2,William J. Opalicky,FALSE
2012,Michigan 3,Justin Amash,TRUE
2012,Michigan 3,Steve Pestka,FALSE
2012,Michigan 3,Bill Gelineau,FALSE
2012,Michigan 4,David Camp,TRUE
2012,Michigan 4,Debra Freidell Wirth,FALSE
2012,Michigan 4,John Gelineau,FALSE
2012,Michigan 4,George Zimmer,FALSE
2012,Michigan 4,Pat Timmons,FALSE
2012,Michigan 5,Dan Kildee,FALSE
2012,Michigan 5,Jim Slezak,FALSE
2012,Michigan 5,David Davenport,FALSE
2012,Michigan 5,Greg Creswell,FALSE
2012,Michigan 6,Fred Upton,TRUE
2012,Michigan 6,Mike O'Brien,FALSE
2012,Michigan 6,Christie Gelineau,FALSE
2012,Michigan 6,Jason Gatties,FALSE
2012,Michigan 7,Tim Walberg,TRUE
2012,Michigan 7,Kurt Haskell,FALSE
2012,Michigan 7,Ken Proctor,FALSE
2012,Michigan 7,Richard E. Wunsch,FALSE
2012,Michigan 8,Mike Rogers,TRUE
2012,Michigan 8,Lance Enderle,FALSE
2012,Michigan 8,Daniel Goebel,FALSE
2012,Michigan 8,Preston Brooks,FALSE
2012,Michigan 9,Sander Levin,TRUE
2012,Michigan 9,Don Volaric,FALSE
2012,Michigan 9,Jim Fulner,FALSE
2012,Michigan 9,Julia Williams,FALSE
2012,Michigan 9,Lester Townsend,FALSE
2012,Michigan 10,Candice Miller,TRUE
2012,Michigan 10,Chuck Stadler,FALSE
2012,Michigan 10,Baghwan Dashairya,FALSE
2012,Michigan 11,David Curson,FALSE
2012,Michigan 11,Kerry Bentivolio,FALSE
2012,Michigan 11,John Tatar,FALSE
2012,Michigan 11,Marc Sosnowski,FALSE
2012,Michigan 11,Kerry Bentivolio,FALSE
2012,Michigan 11,Syed Taj,FALSE
2012,Michigan 11,John Tatar,FALSE
2012,Michigan 11,Steven Paul Duke,FALSE
2012,Michigan 11,Daniel Johnson,FALSE
2012,Michigan 12,John Dingell,TRUE
2012,Michigan 12,Cynthia Kallgren,FALSE
2012,Michigan 12,Rick Secula,FALSE
2012,Michigan 13,John Conyers,TRUE
2012,Michigan 13,Harry Sawicki,FALSE
2012,Michigan 13,Chris Sharer,FALSE
2012,Michigan 13,Martin Gray,FALSE
2012,Michigan 14,Gary Peters,TRUE
2012,Michigan 14,John Hauler,FALSE
2012,Michigan 14,Leonard Schwartz,FALSE
2012,Michigan 14,Douglas Campbell,FALSE
2012,Minnesota 1,Tim Walz,TRUE
2012,Minnesota 1,Allen Quist,FALSE
2012,Minnesota 2,John Kline,TRUE
2012,Minnesota 2,Mike Obermueller,FALSE
2012,Minnesota 3,Erik Paulsen,TRUE
2012,Minnesota 3,Brian Barnes,FALSE
2012,Minnesota 4,Betty McCollum,TRUE
2012,Minnesota 4,Tony Hernandez,FALSE
2012,Minnesota 4,Steve Carlson,FALSE
2012,Minnesota 5,Keith Ellison,TRUE
2012,Minnesota 5,Chris Fields,FALSE
2012,Minnesota 6,Michele Bachmann,TRUE
2012,Minnesota 6,Jim Graves,FALSE
2012,Minnesota 7,Collin Peterson,TRUE
2012,Minnesota 7,Lee Byberg,FALSE
2012,Minnesota 7,Adam Steele,FALSE
2012,Minnesota 8,Rick Nolan,FALSE
2012,Minnesota 8,Chip Cravaack,TRUE
2012,Mississippi 1,Alan Nunnelee,TRUE
2012,Mississippi 1,Brad Morris,FALSE
2012,Mississippi 1,Danny Bedwell,FALSE
2012,Mississippi 1,Jim Bourland,FALSE
2012,Mississippi 1,Jim Chris Potts,FALSE
2012,Mississippi 2,Bennie Thompson,TRUE
2012,Mississippi 2,Bill Marcy,FALSE
2012,Mississippi 2,Cobby Williams,FALSE
2012,Mississippi 2,Lajena Williams,FALSE
2012,Mississippi 3,Gregg Harper,TRUE
2012,Mississippi 3,John Pannell,FALSE
2012,Mississippi 4,Steven Palazzo,TRUE
2012,Mississippi 4,Matthew Moore,FALSE
2012,Mississippi 4,Ron Williams,FALSE
2012,Mississippi 4,Bob Claunch,FALSE
2012,Missouri 1,Lacy Clay,TRUE
2012,Missouri 1,Robyn Hamlin,FALSE
2012,Missouri 1,Rob Cunningham,FALSE
2012,Missouri 2,Ann Wagner,FALSE
2012,Missouri 2,Glenn Koenen,FALSE
2012,Missouri 2,Bill Slantz,FALSE
2012,Missouri 2,Anitol Zorikova,FALSE
2012,Missouri 3,Blaine Luetkemeyer,TRUE
2012,Missouri 3,Eric Mayer,FALSE
2012,Missouri 3,Steve Wilson,FALSE
2012,Missouri 4,Vicky Hartzler,TRUE
2012,Missouri 4,Teresa Hensley,FALSE
2012,Missouri 4,Thomas Holbrook,FALSE
2012,Missouri 4,Greg Cowan,FALSE
2012,Missouri 5,Emanuel Cleaver,TRUE
2012,Missouri 5,Jacob Turk,FALSE
2012,Missouri 5,Randy Langkraehr,FALSE
2012,Missouri 6,Sam Graves,TRUE
2012,Missouri 6,Kyle Yarber,FALSE
2012,Missouri 6,Russ Lee Monchil,FALSE
2012,Missouri 7,Billy Long,TRUE
2012,Missouri 7,Jim Evans,FALSE
2012,Missouri 7,Kevin Craig,FALSE
2012,Missouri 8,Jo Ann Emerson,TRUE
2012,Missouri 8,Jack Rushin,FALSE
2012,Missouri 8,Rick Vandeven,FALSE
2012,Montana at-large,Steve Daines,FALSE
2012,Montana at-large,Kim Gillan,FALSE
2012,Montana at-large,David Kaiser,FALSE
2012,Nebraska 1,Jeff Fortenberry,TRUE
2012,Nebraska 1,Korey Reiman,FALSE
2012,Nebraska 2,Lee Terry,TRUE
2012,Nebraska 2,John Ewing,FALSE
2012,Nebraska 3,Adrian Smith,TRUE
2012,Nebraska 3,Mark Sullivan,FALSE
2012,Nevada 1,Dina Titus,FALSE
2012,Nevada 1,Chris Edwards,FALSE
2012,Nevada 1,Bill Pojunis,FALSE
2012,Nevada 1,Stan Vaughan,FALSE
2012,Nevada 2,Mark Amodei,TRUE
2012,Nevada 2,Sam Koepnick,FALSE
2012,Nevada 2,Michael L. Haines,FALSE
2012,Nevada 2,Russell Best,FALSE
2012,Nevada 3,Joe Heck,TRUE
2012,Nevada 3,John Oceguera,FALSE
2012,Nevada 3,Tim Murphy,FALSE
2012,Nevada 3,Tom Jones,FALSE
2012,Nevada 4,Steven Horsford,TRUE
2012,Nevada 4,Danny Tarkanian,FALSE
2012,Nevada 4,Floyd Fitzgibbons,FALSE
2012,Nevada 4,Joe Silvestri,FALSE
2012,New Hampshire 1,Carol Shea-Porter,FALSE
2012,New Hampshire 1,Frank Guinta,TRUE
2012,New Hampshire 1,Brendan Kelly,FALSE
2012,New Hampshire 2,Ann McLane Kuster,FALSE
2012,New Hampshire 2,Charles Bass,FALSE
2012,New Hampshire 2,Hardy Macia,FALSE
2012,New Jersey 1,Rob Andrews,TRUE
2012,New Jersey 1,Greg Horton,FALSE
2012,New Jersey 1,John William Reitter,FALSE
2012,New Jersey 1,Margaret Chapman,FALSE
2012,New Jersey 2,Frank LoBiondo,TRUE
2012,New Jersey 2,Cassandra Shober,FALSE
2012,New Jersey 2,John Ordille,FALSE
2012,New Jersey 2,Charles Lukens,FALSE
2012,New Jersey 2,David Bowen,FALSE
2012,New Jersey 2,Frank Faralli Jr.,FALSE
2012,New Jersey 3,Jon Runyan,TRUE
2012,New Jersey 3,Shelley Adler,FALSE
2012,New Jersey 3,Robert Forchin,FALSE
2012,New Jersey 3,Robert Shapiro,FALSE
2012,New Jersey 3,Fredrick John Lavergne,FALSE
2012,New Jersey 4,Chris Smith,TRUE
2012,New Jersey 4,Brian Froelich,FALSE
2012,New Jersey 4,Leonard Marshall,FALSE
2012,New Jersey 5,Scott Garrett,TRUE
2012,New Jersey 5,Adam Gussen,FALSE
2012,New Jersey 5,Patricia Alessandrini,FALSE
2012,New Jersey 6,Frank Pallone,TRUE
2012,New Jersey 6,Anna C. Little,FALSE
2012,New Jersey 6,Len Flynn,FALSE
2012,New Jersey 7,Leonard Lance,TRUE
2012,New Jersey 7,Upendra Chivukula,FALSE
2012,New Jersey 7,Dennis Breen,FALSE
2012,New Jersey 7,Patrick McKnight,FALSE
2012,New Jersey 8,Albio Sires,TRUE
2012,New Jersey 8,Maria Pineiro Karczewski,FALSE
2012,New Jersey 8,Herbert Shaw,FALSE
2012,New Jersey 8,Stephen De Luca,FALSE
2012,New Jersey 9,Bill Pascrell,TRUE
2012,New Jersey 9,Shmuley Boteach,FALSE
2012,New Jersey 9,David Smith,FALSE
2012,New Jersey 9,Jeanette Woolsey,FALSE
2012,New Jersey 10,Donald Payne Jr.,FALSE
2012,New Jersey 10,Joanne Miller,FALSE
2012,New Jersey 10,Donald Payne Jr.,FALSE
2012,New Jersey 10,Brian Kelemen,FALSE
2012,New Jersey 10,Joanne Miller,FALSE
2012,New Jersey 10,Mick Erickson,FALSE
2012,New Jersey 11,Rodney Frelinghuysen,TRUE
2012,New Jersey 11,John Arvanites,FALSE
2012,New Jersey 11,Barry Berlin,FALSE
2012,New Jersey 12,Rush Holt Jr.,TRUE
2012,New Jersey 12,Eric Beck,FALSE
2012,New Jersey 12,Jack Freudenheim,FALSE
2012,New Jersey 12,Kenneth J. Cody,FALSE
2012,New Mexico 1,Michelle Lujan Grisham,FALSE
2012,New Mexico 1,Janice Arnold-Jones,FALSE
2012,New Mexico 2,Steve Pearce,TRUE
2012,New Mexico 2,Evelyn Madrid Erhard,FALSE
2012,New Mexico 3,Ben Ray LujÃ¡n,TRUE
2012,New Mexico 3,Jeff Byrd,FALSE
2012,New York 1,Tim Bishop,TRUE
2012,New York 1,Randy Altschuler,FALSE
2012,New York 2,Peter T. King,TRUE
2012,New York 2,Vivianne C. Falcone,FALSE
2012,New York 3,Steve Israel,TRUE
2012,New York 3,Stephen Labate,FALSE
2012,New York 3,Mike McDermott,FALSE
2012,New York 3,Anthony Tolda,FALSE
2012,New York 4,Carolyn McCarthy,TRUE
2012,New York 4,Fran Becker,FALSE
2012,New York 4,Frank Scaturro,FALSE
2012,New York 5,Gregory Meeks,TRUE
2012,New York 5,Allan Jennings,FALSE
2012,New York 5,Catherine Wark,FALSE
2012,New York 6,Grace Meng,FALSE
2012,New York 6,Dan Halloran,FALSE
2012,New York 6,Evergreen Chou,FALSE
2012,New York 7,Nydia Velazquez,TRUE
2012,New York 7,James Murray,FALSE
2012,New York 8,Hakeem Jeffries,FALSE
2012,New York 8,Alan Bellone,FALSE
2012,New York 8,Colin Beavan,FALSE
2012,New York 9,Yvette Clarke,TRUE
2012,New York 9,Daniel Cavanagh,FALSE
2012,New York 9,Vivia Morgan,FALSE
2012,New York 10,Jerrold Nadler,TRUE
2012,New York 10,Michael Chan,FALSE
2012,New York 11,Michael Grimm,TRUE
2012,New York 11,Mark Murphy,FALSE
2012,New York 11,Hank Bardel,FALSE
2012,New York 12,Carolyn Maloney,TRUE
2012,New York 12,Christopher Wight,FALSE
2012,New York 13,Charles B. Rangel,TRUE
2012,New York 13,Craig Schley,FALSE
2012,New York 13,Deborah Liatos,FALSE
2012,New York 14,Joseph Crowley,TRUE
2012,New York 14,William Gibbons,FALSE
2012,New York 14,Tony Gronowicz,FALSE
2012,New York 15,Jose Serrano,TRUE
2012,New York 15,Frank Della Valle,FALSE
2012,New York 16,Eliot Engel,TRUE
2012,New York 16,Joseph McLaughlin,FALSE
2012,New York 16,Joseph Diaferia,FALSE
2012,New York 17,Nita Lowey,TRUE
2012,New York 17,Joe Carvin,FALSE
2012,New York 17,Francis Morganthaler,FALSE
2012,New York 18,Sean Maloney,FALSE
2012,New York 18,Nan Hayworth,TRUE
2012,New York 19,Chris Gibson,TRUE
2012,New York 19,Julian Schreibman,FALSE
2012,New York 20,Paul Tonko,TRUE
2012,New York 20,Bob Dieterich,FALSE
2012,New York 21,Bill Owens,TRUE
2012,New York 21,Matt Doheny,FALSE
2012,New York 21,Donald Hassig,FALSE
2012,New York 22,Richard Hanna,TRUE
2012,New York 22,Dan Lamb,FALSE
2012,New York 23,Tom Reed,TRUE
2012,New York 23,Nate Shinagawa,FALSE
2012,New York 24,Dan Maffei,FALSE
2012,New York 24,Ann Marie Buerkle,TRUE
2012,New York 24,Ursula Rozum,FALSE
2012,New York 25,Louise Slaughter,TRUE
2012,New York 25,Maggie Brooks,FALSE
2012,New York 26,Brian Higgins,TRUE
2012,New York 26,Michael H. Madigan,FALSE
2012,New York 27,Chris Collins,FALSE
2012,New York 27,Kathy Hochul,TRUE
2012,North Carolina 1,G. K. Butterfield,TRUE
2012,North Carolina 1,Pete DiLauro,FALSE
2012,North Carolina 1,Darryl Holloman,FALSE
2012,North Carolina 2,Renee Ellmers,TRUE
2012,North Carolina 2,Steve Wilkins,FALSE
2012,North Carolina 2,Brian Irving,FALSE
2012,North Carolina 3,Walter B. Jones Jr.,TRUE
2012,North Carolina 3,Erik Anderson,FALSE
2012,North Carolina 4,David Price,TRUE
2012,North Carolina 4,Tim D'Annunzio,FALSE
2012,North Carolina 5,Virginia Foxx,TRUE
2012,North Carolina 5,Elisabeth Motsinger,FALSE
2012,North Carolina 6,Howard Coble,TRUE
2012,North Carolina 6,Tony Foriest,FALSE
2012,North Carolina 7,Mike McIntyre,TRUE
2012,North Carolina 7,David Rouzer,FALSE
2012,North Carolina 8,Richard Hudson,FALSE
2012,North Carolina 8,Larry Kissell,TRUE
